JURISDICTI3,QJur_US,Sample Type,Parameter,ResultJuris,Units,LoadQUns,LoadsPoundsQUns
LAGUNA HILLS,29700585.041044578,Total,TCMX,79.5,ng/L,2361196510.763044,0.14740456038901692
LAGUNA HILLS,29700585.041044578,Total,"2,4'-DDD",1,ng/L,29700585.041044578,0.001854145413698326
LAGUNA HILLS,29700585.041044578,Total,"2,4'-DDE",1,ng/L,29700585.041044578,0.001854145413698326
LAGUNA HILLS,29700585.041044578,Total,"2,4'-DDT",1,ng/L,29700585.041044578,0.001854145413698326
LAGUNA HILLS,29700585.041044578,Total,"4,4'-DDD",1,ng/L,29700585.041044578,0.001854145413698326
LAGUNA HILLS,29700585.041044578,Total,"4,4'-DDE",1,ng/L,29700585.041044578,0.001854145413698326
LAGUNA HILLS,29700585.041044578,Total,"4,4'-DDT",1,ng/L,29700585.041044578,0.001854145413698326
LAGUNA HILLS,29700585.041044578,Total,Acenaphthene,2.5,ng/L,74251462.60261145,0.004635363534245816
LAGUNA HILLS,29700585.041044578,Total,Acenaphthylene,2.5,ng/L,74251462.60261145,0.004635363534245816
LAGUNA HILLS,29700585.041044578,Total,Aldrin,2.5,ng/L,74251462.60261145,0.004635363534245816
LAGUNA HILLS,29700585.041044578,Total,Anthracene,2.5,ng/L,74251462.60261145,0.004635363534245816
LAGUNA HILLS,29700585.041044578,Total,Benz[a]anthracene,2.5,ng/L,74251462.60261145,0.004635363534245816
LAGUNA HILLS,29700585.041044578,Total,Benzo[a]pyrene,2.5,ng/L,74251462.60261145,0.004635363534245816
LAGUNA HILLS,29700585.041044578,Total,Benzo[b]fluoranthene,2.5,ng/L,74251462.60261145,0.004635363534245816
LAGUNA HILLS,29700585.041044578,Total,"Benzo[g,h,i]perylene",2.5,ng/L,74251462.60261145,0.004635363534245816
LAGUNA HILLS,29700585.041044578,Total,Benzo[k]fluoranthene,2.5,ng/L,74251462.60261145,0.004635363534245816
LAGUNA HILLS,29700585.041044578,Total,BHC-alpha,2.5,ng/L,74251462.60261145,0.004635363534245816
LAGUNA HILLS,29700585.041044578,Total,BHC-beta,2.5,ng/L,74251462.60261145,0.004635363534245816
LAGUNA HILLS,29700585.041044578,Total,BHC-delta,2.5,ng/L,74251462.60261145,0.004635363534245816
LAGUNA HILLS,29700585.041044578,Total,BHC-gamma,2.5,ng/L,74251462.60261145,0.004635363534245816
LAGUNA HILLS,29700585.041044578,Total,Bolstar (Sulprofos),2,ng/L,59401170.082089156,0.003708290827396652
LAGUNA HILLS,29700585.041044578,Total,Chlordane-alpha,1,ng/L,29700585.041044578,0.001854145413698326
LAGUNA HILLS,29700585.041044578,Total,Chlordane-gamma,1,ng/L,29700585.041044578,0.001854145413698326
LAGUNA HILLS,29700585.041044578,Total,Chlorpyrifos,0.5,ng/L,14850292.520522289,9.27072706849163e-4
LAGUNA HILLS,29700585.041044578,Total,Chrysene,2.5,ng/L,74251462.60261145,0.004635363534245816
LAGUNA HILLS,29700585.041044578,Total,Demeton,1,ng/L,29700585.041044578,0.001854145413698326
LAGUNA HILLS,29700585.041044578,Total,Diazinon,0.5,ng/L,14850292.520522289,9.27072706849163e-4
LAGUNA HILLS,29700585.041044578,Total,"Dibenz[a,h]anthracene",2.5,ng/L,74251462.60261145,0.004635363534245816
LAGUNA HILLS,29700585.041044578,Total,Dichlorvos,3,ng/L,89101755.12313373,0.005562436241094978
LAGUNA HILLS,29700585.041044578,Total,Dieldrin,1,ng/L,29700585.041044578,0.001854145413698326
LAGUNA HILLS,29700585.041044578,Total,Dimethoate,5,ng/L,148502925.2052229,0.009270727068491632
LAGUNA HILLS,29700585.041044578,Total,Disulfoton,1,ng/L,29700585.041044578,0.001854145413698326
LAGUNA HILLS,29700585.041044578,Total,Endosulfan-I,2.5,ng/L,74251462.60261145,0.004635363534245816
LAGUNA HILLS,29700585.041044578,Total,Endosulfan-II,2.5,ng/L,74251462.60261145,0.004635363534245816
LAGUNA HILLS,29700585.041044578,Total,Endosulfan Sulfate,2.5,ng/L,74251462.60261145,0.004635363534245816
LAGUNA HILLS,29700585.041044578,Total,Endrin,2.5,ng/L,74251462.60261145,0.004635363534245816
LAGUNA HILLS,29700585.041044578,Total,Endrin Aldehyde,2.5,ng/L,74251462.60261145,0.004635363534245816
LAGUNA HILLS,29700585.041044578,Total,Ethoprop (Ethoprofos),1,ng/L,29700585.041044578,0.001854145413698326
LAGUNA HILLS,29700585.041044578,Total,Fenchlorphos (Ronnel),2,ng/L,59401170.082089156,0.003708290827396652
LAGUNA HILLS,29700585.041044578,Total,Fensulfothion,1,ng/L,29700585.041044578,0.001854145413698326
LAGUNA HILLS,29700585.041044578,Total,Fenthion,2,ng/L,59401170.082089156,0.003708290827396652
LAGUNA HILLS,29700585.041044578,Total,Fluoranthene,2.5,ng/L,74251462.60261145,0.004635363534245816
LAGUNA HILLS,29700585.041044578,Total,Fluorene,2.5,ng/L,74251462.60261145,0.004635363534245816
LAGUNA HILLS,29700585.041044578,Total,Heptachlor,2.5,ng/L,74251462.60261145,0.004635363534245816
LAGUNA HILLS,29700585.041044578,Total,Heptachlor Epoxide,2.5,ng/L,74251462.60261145,0.004635363534245816
LAGUNA HILLS,29700585.041044578,Total,"Indeno[1,2,3-cd]pyrene",2.5,ng/L,74251462.60261145,0.004635363534245816
LAGUNA HILLS,29700585.041044578,Total,Malathion,2.5,ng/L,74251462.60261145,0.004635363534245816
LAGUNA HILLS,29700585.041044578,Total,Merphos,1,ng/L,29700585.041044578,0.001854145413698326
LAGUNA HILLS,29700585.041044578,Total,Methoxychlor,2.5,ng/L,74251462.60261145,0.004635363534245816
LAGUNA HILLS,29700585.041044578,Total,Methyl Parathion,1,ng/L,29700585.041044578,0.001854145413698326
LAGUNA HILLS,29700585.041044578,Total,Mevinphos (Phosdrin),5,ng/L,148502925.2052229,0.009270727068491632
LAGUNA HILLS,29700585.041044578,Total,Mirex,2.5,ng/L,74251462.60261145,0.004635363534245816
LAGUNA HILLS,29700585.041044578,Total,Naphthalene,2.5,ng/L,74251462.60261145,0.004635363534245816
LAGUNA HILLS,29700585.041044578,Total,Phenanthrene,2.5,ng/L,74251462.60261145,0.004635363534245816
LAGUNA HILLS,29700585.041044578,Total,Phorate,5,ng/L,148502925.2052229,0.009270727068491632
LAGUNA HILLS,29700585.041044578,Total,Pyrene,2.5,ng/L,74251462.60261145,0.004635363534245816
LAGUNA HILLS,29700585.041044578,Total,Tetrachlorvinphos (Stirofos),2,ng/L,59401170.082089156,0.003708290827396652
LAGUNA HILLS,29700585.041044578,Total,Tokuthion (Prothiofos),3,ng/L,89101755.12313373,0.005562436241094978
LAGUNA HILLS,29700585.041044578,Total,Toxaphene,12.5,ng/L,371257313.01305723,0.023176817671229075
LAGUNA HILLS,29700585.041044578,Total,trans-Nonachlor,1,ng/L,29700585.041044578,0.001854145413698326
LAGUNA HILLS,29700585.041044578,Total,Trichloronate,1,ng/L,29700585.041044578,0.001854145413698326
LAGUNA HILLS,29700585.041044578,Total,"Arsenic, Total",6.1000000000000005,ug/L,181173568.75037193,11.310287023559788
LAGUNA HILLS,29700585.041044578,Dissolved,"Arsenic, Total",6.1000000000000005,ug/L,181173568.75037193,11.310287023559788
LAGUNA HILLS,29700585.041044578,Total,"Cadmium, Total",0.42500000000000004,ug/L,12622748.642443947,0.7880118008217888
LAGUNA HILLS,29700585.041044578,Dissolved,"Cadmium, Total",0.42500000000000004,ug/L,12622748.642443947,0.7880118008217888
LAGUNA HILLS,29700585.041044578,Total,"Calcium, Total",268,ug/L,7959756790.999947,496.9109708711514
LAGUNA HILLS,29700585.041044578,Total,Chromium 6+,0.2185,ug/L,6489577.83146824,0.40513077289308425
LAGUNA HILLS,29700585.041044578,Dissolved,Chromium 6+,0.2185,ug/L,6489577.83146824,0.40513077289308425
LAGUNA HILLS,29700585.041044578,Total,"Chromium, Total",0.405,ug/L,12028736.941623054,0.750928892547822
LAGUNA HILLS,29700585.041044578,Dissolved,"Chromium, Total",0.405,ug/L,12028736.941623054,0.750928892547822
LAGUNA HILLS,29700585.041044578,Total,"Copper, Total",4.075,ug/L,121029884.04225665,7.555642560820678
LAGUNA HILLS,29700585.041044578,Dissolved,"Copper, Total",4.075,ug/L,121029884.04225665,7.555642560820678
LAGUNA HILLS,29700585.041044578,Total,Dissolved Organic Carbon,3.5,ug/L,103952047.64365602,6.48950894794414
LAGUNA HILLS,29700585.041044578,Total,"Hardness as CaCO3, Total",1040,ug/L,30888608442.68636,1928.311230246259
LAGUNA HILLS,29700585.041044578,Total,"Iron, Total",15,ug/L,445508775.61566865,27.81218120547489
LAGUNA HILLS,29700585.041044578,Dissolved,"Iron, Total",15,ug/L,445508775.61566865,27.81218120547489
LAGUNA HILLS,29700585.041044578,Total,"Lead, Total",0.1,ug/L,2970058.504104458,0.1854145413698326
LAGUNA HILLS,29700585.041044578,Dissolved,"Lead, Total",0.1,ug/L,2970058.504104458,0.1854145413698326
LAGUNA HILLS,29700585.041044578,Total,"Magnesium, Total",89.95,ug/L,2671567624.44196,166.78037996216443
LAGUNA HILLS,29700585.041044578,Total,"Manganese, Total",312.5,ug/L,9281432825.326431,579.420441780727
LAGUNA HILLS,29700585.041044578,Dissolved,"Manganese, Total",312.5,ug/L,9281432825.326431,579.420441780727
LAGUNA HILLS,29700585.041044578,Total,MBAS,0.052,mg/L,1544430.422134318,96.41556151231295
LAGUNA HILLS,29700585.041044578,Total,"Mercury, Total",0.025,ug/L,742514.6260261144,0.04635363534245815
LAGUNA HILLS,29700585.041044578,Dissolved,"Mercury, Total",0.025,ug/L,742514.6260261144,0.04635363534245815
LAGUNA HILLS,29700585.041044578,Total,"Nickel, Total",4.2,ug/L,124742457.17238723,7.787410737532969
LAGUNA HILLS,29700585.041044578,Dissolved,"Nickel, Total",4.2,ug/L,124742457.17238723,7.787410737532969
LAGUNA HILLS,29700585.041044578,Total,"Selenium, Total",7.55,ug/L,224239417.05988654,13.998797873422362
LAGUNA HILLS,29700585.041044578,Dissolved,"Selenium, Total",7.55,ug/L,224239417.05988654,13.998797873422362
LAGUNA HILLS,29700585.041044578,Total,"Silver, Total",0.1,ug/L,2970058.504104458,0.1854145413698326
LAGUNA HILLS,29700585.041044578,Dissolved,"Silver, Total",0.1,ug/L,2970058.504104458,0.1854145413698326
LAGUNA HILLS,29700585.041044578,Total,"Thallium, Total",0.1,ug/L,2970058.504104458,0.1854145413698326
LAGUNA HILLS,29700585.041044578,Dissolved,"Thallium, Total",0.1,ug/L,2970058.504104458,0.1854145413698326
LAGUNA HILLS,29700585.041044578,Total,Total Organic Carbon (TOC),3.5999999999999996,mg/L,106922106.14776047,6674.923489313973
LAGUNA HILLS,29700585.041044578,Total,"Zinc, Total",7.75,ug/L,230179534.06809548,14.369626956162026
LAGUNA HILLS,29700585.041044578,Dissolved,"Zinc, Total",7.75,ug/L,230179534.06809548,14.369626956162026
LAGUNA HILLS,29700585.041044578,Total,"Ammonia, as Nitrogen",0.08,mg/L,2376046.803283566,148.33163309586607
LAGUNA HILLS,29700585.041044578,Total,Chloride,485,mg/L,14404783744.90662,899260.5256436882
LAGUNA HILLS,29700585.041044578,Total,Nitrate + Nitrite as N,1.5,mg/L,44550877.56156687,2781.218120547489
LAGUNA HILLS,29700585.041044578,Total,"Nitrogen, Total Kjeldahl",0.58,mg/L,17226339.323805854,1075.404339945029
LAGUNA HILLS,29700585.041044578,Total,Orthophosphate as P,0.0455,mg/L,1351376.6193675282,84.36361632327383
LAGUNA HILLS,29700585.041044578,Total,pH,7.855,NA,233298095.49740517,NA
LAGUNA HILLS,29700585.041044578,Total,Phosphorus as PO4,0.285,mg/L,8464666.736697704,528.4314429040228
LAGUNA HILLS,29700585.041044578,Total,SpecificConductivity,3550,NA,105437076895.70825,NA
LAGUNA HILLS,29700585.041044578,Total,Sulfate,960,mg/L,28512561639.402794,1779979.5971503928
LAGUNA HILLS,29700585.041044578,Total,Total Dissolved Solids,2000,mg/L,59401170082.08916,3708290.827396652
LAGUNA HILLS,29700585.041044578,Total,VSS,2.8,mg/L,83161638.11492482,5191.607158355313
LAGUNA HILLS,29700585.041044578,Total,TSS,1.0999999999999999,mg/L,32670643.545149032,2039.5599550681584
LAGUNA HILLS,29700585.041044578,Total,E. coli,575,CFU/100 mL,17077836398.600632,4835896777318.944
LAGUNA HILLS,29700585.041044578,Total,Enterococcus,1765,CFU/100 mL,52421532597.44368,14844100542552.932
LAGUNA HILLS,29700585.041044578,Total,Fecal coliforms,1800,CFU/100 mL,53461053073.88024,15138459476824.521
LAGUNA HILLS,29700585.041044578,Total,Total Coliforms,25300,CFU/100 mL,751424801538.4279,212779458202033.56
LAGUNA HILLS,29700585.041044578,NA,NA,NA,NA,NA,NA
LAKE FOREST,9816302.525298405,Total,d10-Acenaphthene,80.25,ng/L,787758277.655197,0.049178101899298665
LAKE FOREST,9816302.525298405,Total,d10-Phenanthrene,94.25,ng/L,925186513.0093747,0.05775745923998629
LAKE FOREST,9816302.525298405,Total,d12-Chrysene,84,ng/L,824569412.125066,0.05147614404412571
LAKE FOREST,9816302.525298405,Total,d8-Naphthalene,59.75,ng/L,586524075.8865798,0.03661547150757751
LAKE FOREST,9816302.525298405,Total,PCB030,84.5,ng/L,829477563.3877152,0.051782549663435984
LAKE FOREST,9816302.525298405,Total,PCB112,83,ng/L,814753109.5997677,0.05086333280550517
LAKE FOREST,9816302.525298405,Total,PCB198,108.25,ng/L,1062614748.3635523,0.0663368165806739
LAKE FOREST,9816302.525298405,Total,TCMX,71.5,ng/L,701865630.558836,0.04381600356136891
LAKE FOREST,9816302.525298405,Total,"2,4'-DDD",1,ng/L,9816302.525298405,6.128112386205441e-4
LAKE FOREST,9816302.525298405,Total,"2,4'-DDE",1,ng/L,9816302.525298405,6.128112386205441e-4
LAKE FOREST,9816302.525298405,Total,"2,4'-DDT",1,ng/L,9816302.525298405,6.128112386205441e-4
LAKE FOREST,9816302.525298405,Total,"4,4'-DDD",1,ng/L,9816302.525298405,6.128112386205441e-4
LAKE FOREST,9816302.525298405,Total,"4,4'-DDE",1,ng/L,9816302.525298405,6.128112386205441e-4
LAKE FOREST,9816302.525298405,Total,"4,4'-DDT",1,ng/L,9816302.525298405,6.128112386205441e-4
LAKE FOREST,9816302.525298405,Total,Acenaphthene,2.5,ng/L,24540756.31324601,0.0015320280965513602
LAKE FOREST,9816302.525298405,Total,Acenaphthylene,2.5,ng/L,24540756.31324601,0.0015320280965513602
LAKE FOREST,9816302.525298405,Total,Aldrin,2.5,ng/L,24540756.31324601,0.0015320280965513602
LAKE FOREST,9816302.525298405,Total,Anthracene,2.5,ng/L,24540756.31324601,0.0015320280965513602
LAKE FOREST,9816302.525298405,Total,Benz[a]anthracene,2.5,ng/L,24540756.31324601,0.0015320280965513602
LAKE FOREST,9816302.525298405,Total,Benzo[a]pyrene,2.5,ng/L,24540756.31324601,0.0015320280965513602
LAKE FOREST,9816302.525298405,Total,Benzo[b]fluoranthene,2.5,ng/L,24540756.31324601,0.0015320280965513602
LAKE FOREST,9816302.525298405,Total,"Benzo[g,h,i]perylene",2.5,ng/L,24540756.31324601,0.0015320280965513602
LAKE FOREST,9816302.525298405,Total,Benzo[k]fluoranthene,2.5,ng/L,24540756.31324601,0.0015320280965513602
LAKE FOREST,9816302.525298405,Total,BHC-alpha,2.5,ng/L,24540756.31324601,0.0015320280965513602
LAKE FOREST,9816302.525298405,Total,BHC-beta,2.5,ng/L,24540756.31324601,0.0015320280965513602
LAKE FOREST,9816302.525298405,Total,BHC-delta,2.5,ng/L,24540756.31324601,0.0015320280965513602
LAKE FOREST,9816302.525298405,Total,BHC-gamma,2.5,ng/L,24540756.31324601,0.0015320280965513602
LAKE FOREST,9816302.525298405,Total,Bolstar (Sulprofos),2,ng/L,19632605.05059681,0.0012256224772410882
LAKE FOREST,9816302.525298405,Total,Chlordane-alpha,1,ng/L,9816302.525298405,6.128112386205441e-4
LAKE FOREST,9816302.525298405,Total,Chlordane-gamma,1,ng/L,9816302.525298405,6.128112386205441e-4
LAKE FOREST,9816302.525298405,Total,Chlorpyrifos,0.5,ng/L,4908151.262649203,3.0640561931027206e-4
LAKE FOREST,9816302.525298405,Total,Chrysene,2.5,ng/L,24540756.31324601,0.0015320280965513602
LAKE FOREST,9816302.525298405,Total,Demeton,1,ng/L,9816302.525298405,6.128112386205441e-4
LAKE FOREST,9816302.525298405,Total,Diazinon,0.5,ng/L,4908151.262649203,3.0640561931027206e-4
LAKE FOREST,9816302.525298405,Total,"Dibenz[a,h]anthracene",2.5,ng/L,24540756.31324601,0.0015320280965513602
LAKE FOREST,9816302.525298405,Total,Dichlorvos,3,ng/L,29448907.575895216,0.0018384337158616328
LAKE FOREST,9816302.525298405,Total,Dieldrin,1,ng/L,9816302.525298405,6.128112386205441e-4
LAKE FOREST,9816302.525298405,Total,Dimethoate,5,ng/L,49081512.62649202,0.0030640561931027203
LAKE FOREST,9816302.525298405,Total,Disulfoton,1,ng/L,9816302.525298405,6.128112386205441e-4
LAKE FOREST,9816302.525298405,Total,Endosulfan-I,2.5,ng/L,24540756.31324601,0.0015320280965513602
LAKE FOREST,9816302.525298405,Total,Endosulfan-II,2.5,ng/L,24540756.31324601,0.0015320280965513602
LAKE FOREST,9816302.525298405,Total,Endosulfan Sulfate,2.5,ng/L,24540756.31324601,0.0015320280965513602
LAKE FOREST,9816302.525298405,Total,Endrin,2.5,ng/L,24540756.31324601,0.0015320280965513602
LAKE FOREST,9816302.525298405,Total,Endrin Aldehyde,2.5,ng/L,24540756.31324601,0.0015320280965513602
LAKE FOREST,9816302.525298405,Total,Ethoprop (Ethoprofos),1,ng/L,9816302.525298405,6.128112386205441e-4
LAKE FOREST,9816302.525298405,Total,Fenchlorphos (Ronnel),2,ng/L,19632605.05059681,0.0012256224772410882
LAKE FOREST,9816302.525298405,Total,Fensulfothion,1,ng/L,9816302.525298405,6.128112386205441e-4
LAKE FOREST,9816302.525298405,Total,Fenthion,2,ng/L,19632605.05059681,0.0012256224772410882
LAKE FOREST,9816302.525298405,Total,Fluoranthene,2.5,ng/L,24540756.31324601,0.0015320280965513602
LAKE FOREST,9816302.525298405,Total,Fluorene,2.5,ng/L,24540756.31324601,0.0015320280965513602
LAKE FOREST,9816302.525298405,Total,Heptachlor,2.5,ng/L,24540756.31324601,0.0015320280965513602
LAKE FOREST,9816302.525298405,Total,Heptachlor Epoxide,2.5,ng/L,24540756.31324601,0.0015320280965513602
LAKE FOREST,9816302.525298405,Total,"Indeno[1,2,3-cd]pyrene",2.5,ng/L,24540756.31324601,0.0015320280965513602
LAKE FOREST,9816302.525298405,Total,Malathion,2.5,ng/L,24540756.31324601,0.0015320280965513602
LAKE FOREST,9816302.525298405,Total,Merphos,1,ng/L,9816302.525298405,6.128112386205441e-4
LAKE FOREST,9816302.525298405,Total,Methoxychlor,2.5,ng/L,24540756.31324601,0.0015320280965513602
LAKE FOREST,9816302.525298405,Total,Methyl Parathion,1,ng/L,9816302.525298405,6.128112386205441e-4
LAKE FOREST,9816302.525298405,Total,Mevinphos (Phosdrin),5,ng/L,49081512.62649202,0.0030640561931027203
LAKE FOREST,9816302.525298405,Total,Mirex,2.5,ng/L,24540756.31324601,0.0015320280965513602
LAKE FOREST,9816302.525298405,Total,Naphthalene,2.5,ng/L,24540756.31324601,0.0015320280965513602
LAKE FOREST,9816302.525298405,Total,Phenanthrene,2.5,ng/L,24540756.31324601,0.0015320280965513602
LAKE FOREST,9816302.525298405,Total,Phorate,5,ng/L,49081512.62649202,0.0030640561931027203
LAKE FOREST,9816302.525298405,Total,Pyrene,2.5,ng/L,24540756.31324601,0.0015320280965513602
LAKE FOREST,9816302.525298405,Total,Tetrachlorvinphos (Stirofos),2,ng/L,19632605.05059681,0.0012256224772410882
LAKE FOREST,9816302.525298405,Total,Tokuthion (Prothiofos),3,ng/L,29448907.575895216,0.0018384337158616328
LAKE FOREST,9816302.525298405,Total,Toxaphene,12.5,ng/L,122703781.56623007,0.007660140482756802
LAKE FOREST,9816302.525298405,Total,trans-Nonachlor,1,ng/L,9816302.525298405,6.128112386205441e-4
LAKE FOREST,9816302.525298405,Total,Trichloronate,1,ng/L,9816302.525298405,6.128112386205441e-4
LAKE FOREST,9816302.525298405,Total,"Arsenic, Total",5.6375,ug/L,55339405.48636976,3.454723357723318
LAKE FOREST,9816302.525298405,Dissolved,"Arsenic, Total",5.6375,ug/L,55339405.48636976,3.454723357723318
LAKE FOREST,9816302.525298405,Total,"Cadmium, Total",0.2625,ug/L,2576779.4128908315,0.16086295013789287
LAKE FOREST,9816302.525298405,Dissolved,"Cadmium, Total",0.2625,ug/L,2576779.4128908315,0.16086295013789287
LAKE FOREST,9816302.525298405,Total,"Calcium, Total",249.75,ug/L,2451621555.693277,153.04960684548095
LAKE FOREST,9816302.525298405,Total,Chromium 6+,0.23175,ug/L,2274928.1102379058,0.14201900455031113
LAKE FOREST,9816302.525298405,Dissolved,Chromium 6+,0.23175,ug/L,2274928.1102379058,0.14201900455031113
LAKE FOREST,9816302.525298405,Total,"Chromium, Total",0.342,ug/L,3357175.463652055,0.20958144360822614
LAKE FOREST,9816302.525298405,Dissolved,"Chromium, Total",0.342,ug/L,3357175.463652055,0.20958144360822614
LAKE FOREST,9816302.525298405,Total,"Copper, Total",3.575,ug/L,35093281.5279418,2.1908001780684456
LAKE FOREST,9816302.525298405,Dissolved,"Copper, Total",3.575,ug/L,35093281.5279418,2.1908001780684456
LAKE FOREST,9816302.525298405,Total,Dissolved Organic Carbon,4.775,ug/L,46872844.55829989,2.926173664413099
LAKE FOREST,9816302.525298405,Total,"Hardness as CaCO3, Total",885,ug/L,8687427734.88909,542.3379461791817
LAKE FOREST,9816302.525298405,Total,"Iron, Total",56.4,ug/L,553639462.42683,34.56255385819869
LAKE FOREST,9816302.525298405,Dissolved,"Iron, Total",56.4,ug/L,553639462.42683,34.56255385819869
LAKE FOREST,9816302.525298405,Total,"Lead, Total",0.174,ug/L,1708036.6394019225,0.10662915551997469
LAKE FOREST,9816302.525298405,Dissolved,"Lead, Total",0.174,ug/L,1708036.6394019225,0.10662915551997469
LAKE FOREST,9816302.525298405,Total,"Magnesium, Total",63.4,ug/L,622353580.1039189,38.8522325285425
LAKE FOREST,9816302.525298405,Total,"Manganese, Total",181.625,ug/L,1782885946.157323,111.30184121445635
LAKE FOREST,9816302.525298405,Dissolved,"Manganese, Total",181.625,ug/L,1782885946.157323,111.30184121445635
LAKE FOREST,9816302.525298405,Total,MBAS,0.0385,mg/L,377927.6472239886,23.59323268689095
LAKE FOREST,9816302.525298405,Total,"Mercury, Total",0.025,ug/L,245407.56313246014,0.015320280965513607
LAKE FOREST,9816302.525298405,Dissolved,"Mercury, Total",0.025,ug/L,245407.56313246014,0.015320280965513607
LAKE FOREST,9816302.525298405,Total,"Nickel, Total",2.97,ug/L,29154418.500136267,1.8200493787030168
LAKE FOREST,9816302.525298405,Dissolved,"Nickel, Total",2.97,ug/L,29154418.500136267,1.8200493787030168
LAKE FOREST,9816302.525298405,Total,"Selenium, Total",5.3125,ug/L,52149107.16564778,3.255559705171642
LAKE FOREST,9816302.525298405,Dissolved,"Selenium, Total",5.3125,ug/L,52149107.16564778,3.255559705171642
LAKE FOREST,9816302.525298405,Total,"Silver, Total",0.1,ug/L,981630.2525298406,0.06128112386205443
LAKE FOREST,9816302.525298405,Dissolved,"Silver, Total",0.1,ug/L,981630.2525298406,0.06128112386205443
LAKE FOREST,9816302.525298405,Total,"Thallium, Total",0.1,ug/L,981630.2525298406,0.06128112386205443
LAKE FOREST,9816302.525298405,Dissolved,"Thallium, Total",0.1,ug/L,981630.2525298406,0.06128112386205443
LAKE FOREST,9816302.525298405,Total,Total Organic Carbon (TOC),4.75,mg/L,46627436.99516743,2910.853383447585
LAKE FOREST,9816302.525298405,Total,"Zinc, Total",8,ug/L,78530420.20238724,4.9024899089643545
LAKE FOREST,9816302.525298405,Dissolved,"Zinc, Total",8,ug/L,78530420.20238724,4.9024899089643545
LAKE FOREST,9816302.525298405,Total,"Ammonia, as Nitrogen",0.07,mg/L,687141.1767708885,42.8967867034381
LAKE FOREST,9816302.525298405,Total,Chloride,375,mg/L,3681113446.986902,229804.2144827041
LAKE FOREST,9816302.525298405,Total,Nitrate + Nitrite as N,3.9000000000000004,mg/L,38283579.848663785,2389.9638306201227
LAKE FOREST,9816302.525298405,Total,"Nitrogen, Total Kjeldahl",0.7775,mg/L,7632175.21341951,476.4607380274731
LAKE FOREST,9816302.525298405,Total,Orthophosphate as P,0.27275,mg/L,2677396.51377514,167.14426533375342
LAKE FOREST,9816302.525298405,Total,pH,8.092500000000001,NA,79438428.18597735,NA
LAKE FOREST,9816302.525298405,Total,Phosphorus as PO4,1.0175,mg/L,9988087.819491128,623.5354352964038
LAKE FOREST,9816302.525298405,Total,SpecificConductivity,2950,NA,28958092449.630295,NA
LAKE FOREST,9816302.525298405,Total,Sulfate,702.5,mg/L,6895952524.02213,430499.89513093233
LAKE FOREST,9816302.525298405,Total,Total Dissolved Solids,1725,mg/L,16933121856.13975,1057099.386620439
LAKE FOREST,9816302.525298405,Total,VSS,3.8,mg/L,37301949.59613394,2328.682706758068
LAKE FOREST,9816302.525298405,Total,TSS,3.633333333333333,mg/L,35665899.175250866,2226.5475003213105
LAKE FOREST,9816302.525298405,Total,E. coli,615,CFU/100 mL,6037026053.058519,1709492593392.475
LAKE FOREST,9816302.525298405,Total,Enterococcus,3407.5,CFU/100 mL,33449050854.954315,9471700832495.705
LAKE FOREST,9816302.525298405,Total,Fecal coliforms,1375,CFU/100 mL,13497415972.285307,3822036286040.086
LAKE FOREST,9816302.525298405,Total,Total Coliforms,24533.333333333332,CFU/100 mL,240826621953.98755,68194392885466.75
LAKE FOREST,9816302.525298405,NA,NA,NA,NA,NA,NA
MISSION VIEJO,20590302.797588076,Total,d10-Acenaphthene,75.25,ng/L,1549420285.5185027,0.09672706824849278
MISSION VIEJO,20590302.797588076,Total,d10-Phenanthrene,87.08333333333333,ng/L,1793072201.9566283,0.11193774786232
MISSION VIEJO,20590302.797588076,Total,d12-Chrysene,85.66666666666667,ng/L,1763902606.326712,0.11011675100714349
MISSION VIEJO,20590302.797588076,Total,d8-Naphthalene,56.833333333333336,ng/L,1170215542.3295891,0.07305410913119831
MISSION VIEJO,20590302.797588076,Total,PCB030,70.75,ng/L,1456763922.9293563,0.09094272529675566
MISSION VIEJO,20590302.797588076,Total,PCB112,78.25,ng/L,1611191193.911267,0.10058329688298419
MISSION VIEJO,20590302.797588076,Total,PCB198,79.75,ng/L,1642076648.107649,0.10251141120022988
MISSION VIEJO,20590302.797588076,Total,TCMX,59.083333333333336,ng/L,1216543723.6241622,0.07594628060706687
MISSION VIEJO,20590302.797588076,Total,"2,4'-DDD",1,ng/L,20590302.797588076,0.0012854095448304689
MISSION VIEJO,20590302.797588076,Total,"2,4'-DDE",1,ng/L,20590302.797588076,0.0012854095448304689
MISSION VIEJO,20590302.797588076,Total,"2,4'-DDT",1,ng/L,20590302.797588076,0.0012854095448304689
MISSION VIEJO,20590302.797588076,Total,"4,4'-DDD",1,ng/L,20590302.797588076,0.0012854095448304689
MISSION VIEJO,20590302.797588076,Total,"4,4'-DDE",1,ng/L,20590302.797588076,0.0012854095448304689
MISSION VIEJO,20590302.797588076,Total,"4,4'-DDT",1,ng/L,20590302.797588076,0.0012854095448304689
MISSION VIEJO,20590302.797588076,Total,Acenaphthene,2.5,ng/L,51475756.99397019,0.0032135238620761724
MISSION VIEJO,20590302.797588076,Total,Acenaphthylene,2.5,ng/L,51475756.99397019,0.0032135238620761724
MISSION VIEJO,20590302.797588076,Total,Aldrin,2.5,ng/L,51475756.99397019,0.0032135238620761724
