JURISDICTI3,Sample Type,Parameter,Units,LoadsPoundsQUns,LoadQUns_j
LAGUNA NIGUEL,Total,trans-Nonachlor,ng/L,0.005824244719663294,0.005824244719663294
LAGUNA NIGUEL,Total,Trichloronate,ng/L,0.005824244719663294,0.005824244719663294
LAGUNA NIGUEL,Total,"Arsenic, Total",ug/L,17.09051809926198,17.09051809926198
LAGUNA NIGUEL,Dissolved,"Arsenic, Total",ug/L,17.09051809926198,17.09051809926198
LAGUNA NIGUEL,Total,"Cadmium, Total",ug/L,6.449494520450679,6.449494520450679
LAGUNA NIGUEL,Dissolved,"Cadmium, Total",ug/L,6.449494520450679,6.449494520450679
LAGUNA NIGUEL,Total,"Calcium, Total",ug/L,1353.408866731758,1353.408866731758
LAGUNA NIGUEL,Total,Chromium 6+,ug/L,0.7449486341436005,0.7449486341436005
LAGUNA NIGUEL,Dissolved,Chromium 6+,ug/L,0.7449486341436005,0.7449486341436005
LAGUNA NIGUEL,Total,"Chromium, Total",ug/L,2.127115462833551,2.127115462833551
LAGUNA NIGUEL,Dissolved,"Chromium, Total",ug/L,2.127115462833551,2.127115462833551
LAGUNA NIGUEL,Total,"Copper, Total",ug/L,29.831053423525432,29.831053423525432
LAGUNA NIGUEL,Dissolved,"Copper, Total",ug/L,29.831053423525432,29.831053423525432
LAGUNA NIGUEL,Total,Dissolved Organic Carbon,ug/L,48.34123117320535,48.34123117320535
LAGUNA NIGUEL,Total,"Hardness as CaCO3, Total",ug/L,6333.138102043876,6333.138102043876
LAGUNA NIGUEL,Total,"Iron, Total",ug/L,394.7249489553623,394.7249489553623
LAGUNA NIGUEL,Dissolved,"Iron, Total",ug/L,394.7249489553623,394.7249489553623
LAGUNA NIGUEL,Total,"Lead, Total",ug/L,0.681779234831174,0.681779234831174
LAGUNA NIGUEL,Dissolved,"Lead, Total",ug/L,0.681779234831174,0.681779234831174
LAGUNA NIGUEL,Total,"Magnesium, Total",ug/L,716.9281234610538,716.9281234610538
LAGUNA NIGUEL,Total,"Manganese, Total",ug/L,919.9394534708173,919.9394534708173
LAGUNA NIGUEL,Dissolved,"Manganese, Total",ug/L,919.9394534708173,919.9394534708173
LAGUNA NIGUEL,Total,MBAS,mg/L,274.3219262961412,274.3219262961412
LAGUNA NIGUEL,Total,"Mercury, Total",ug/L,0.14560611799158238,0.14560611799158238
LAGUNA NIGUEL,Dissolved,"Mercury, Total",ug/L,0.14560611799158238,0.14560611799158238
LAGUNA NIGUEL,Total,"Nickel, Total",ug/L,69.381315222989,69.381315222989
LAGUNA NIGUEL,Dissolved,"Nickel, Total",ug/L,69.381315222989,69.381315222989
LAGUNA NIGUEL,Total,"Selenium, Total",ug/L,31.123307720700733,31.123307720700733
LAGUNA NIGUEL,Dissolved,"Selenium, Total",ug/L,31.123307720700733,31.123307720700733
LAGUNA NIGUEL,Total,"Silver, Total",ug/L,0.5824244719663295,0.5824244719663295
LAGUNA NIGUEL,Dissolved,"Silver, Total",ug/L,0.5824244719663295,0.5824244719663295
LAGUNA NIGUEL,Total,"Thallium, Total",ug/L,0.5824244719663295,0.5824244719663295
LAGUNA NIGUEL,Dissolved,"Thallium, Total",ug/L,0.5824244719663295,0.5824244719663295
LAGUNA NIGUEL,Total,Total Organic Carbon (TOC),mg/L,41970.96351107361,41970.96351107361
LAGUNA NIGUEL,Total,"Zinc, Total",ug/L,67.66401953726475,67.66401953726475
LAGUNA NIGUEL,Dissolved,"Zinc, Total",ug/L,67.66401953726475,67.66401953726475
LAGUNA NIGUEL,Total,"Ammonia, as Nitrogen",mg/L,1115.5668732278157,1115.5668732278157
LAGUNA NIGUEL,Total,Nitrate + Nitrite as N,mg/L,14870.024799890349,14870.024799890349
LAGUNA NIGUEL,Total,"Nitrogen, Total Kjeldahl",mg/L,7231.770526915257,7231.770526915257
LAGUNA NIGUEL,Total,Orthophosphate as P,mg/L,1179.4095557318171,1179.4095557318171
LAGUNA NIGUEL,Total,pH,NA,NA,NA
LAGUNA NIGUEL,Total,Phosphorus as PO4,mg/L,5816.964413763715,5816.964413763715
LAGUNA NIGUEL,Total,Sulfate,mg/L,6184619.861692461,6184619.861692461
LAGUNA NIGUEL,Total,Total Dissolved Solids,mg/L,14597013.328656131,14597013.328656131
LAGUNA NIGUEL,Total,VSS,mg/L,23107.690925264124,23107.690925264124
LAGUNA NIGUEL,Total,TSS,mg/L,23151.372760661594,23151.372760661594
LAGUNA NIGUEL,Total,E. coli,CFU/100 mL,44916627599175.05,44916627599175.05
LAGUNA NIGUEL,Total,Enterococcus,CFU/100 mL,164643299185487.38,164643299185487.38
LAGUNA NIGUEL,Total,Fecal coliforms,CFU/100 mL,81338196623026.23,81338196623026.23
LAGUNA NIGUEL,Total,Total Coliforms,CFU/100 mL,1567354189582487.3,1567354189582487.3
ORANGE CO,Total,d10-Acenaphthene,ng/L,0.23820792491702653,0.23820792491702653
ORANGE CO,Total,d10-Phenanthrene,ng/L,0.2902948604313999,0.2902948604313999
ORANGE CO,Total,d12-Chrysene,ng/L,0.29164193634987506,0.29164193634987506
ORANGE CO,Total,d8-Naphthalene,ng/L,0.17635468899370813,0.17635468899370813
ORANGE CO,Total,PCB030,ng/L,0.22383911511995794,0.22383911511995794
ORANGE CO,Total,PCB112,ng/L,0.26941518369503464,0.26941518369503464
ORANGE CO,Total,PCB198,ng/L,0.30331659430999325,0.30331659430999325
ORANGE CO,Total,TCMX,ng/L,0.17265023021790138,0.17265023021790138
ORANGE CO,Total,"2,4'-DDD",ng/L,0.003143177143108738,0.003143177143108738
ORANGE CO,Total,"2,4'-DDE",ng/L,0.003143177143108738,0.003143177143108738
ORANGE CO,Total,"2,4'-DDT",ng/L,0.003143177143108738,0.003143177143108738
ORANGE CO,Total,"4,4'-DDD",ng/L,0.003143177143108738,0.003143177143108738
ORANGE CO,Total,"4,4'-DDE",ng/L,0.003143177143108738,0.003143177143108738
ORANGE CO,Total,"4,4'-DDT",ng/L,0.003143177143108738,0.003143177143108738
ORANGE CO,Total,Acenaphthene,ng/L,0.007857942857771845,0.007857942857771845
ORANGE CO,Total,Acenaphthylene,ng/L,0.007857942857771845,0.007857942857771845
ORANGE CO,Total,Aldrin,ng/L,0.007857942857771845,0.007857942857771845
ORANGE CO,Total,Anthracene,ng/L,0.007857942857771845,0.007857942857771845
ORANGE CO,Total,Benz[a]anthracene,ng/L,0.007857942857771845,0.007857942857771845
ORANGE CO,Total,Benzo[a]pyrene,ng/L,0.007857942857771845,0.007857942857771845
ORANGE CO,Total,Benzo[b]fluoranthene,ng/L,0.007857942857771845,0.007857942857771845
ORANGE CO,Total,"Benzo[g,h,i]perylene",ng/L,0.007857942857771845,0.007857942857771845
ORANGE CO,Total,Benzo[k]fluoranthene,ng/L,0.007857942857771845,0.007857942857771845
ORANGE CO,Total,BHC-alpha,ng/L,0.007857942857771845,0.007857942857771845
ORANGE CO,Total,BHC-beta,ng/L,0.007857942857771845,0.007857942857771845
ORANGE CO,Total,BHC-delta,ng/L,0.007857942857771845,0.007857942857771845
ORANGE CO,Total,BHC-gamma,ng/L,0.007857942857771845,0.007857942857771845
ORANGE CO,Total,Bolstar (Sulprofos),ng/L,0.006286354286217476,0.006286354286217476
ORANGE CO,Total,Chlordane-alpha,ng/L,0.003143177143108738,0.003143177143108738
ORANGE CO,Total,Chlordane-gamma,ng/L,0.003143177143108738,0.003143177143108738
ORANGE CO,Total,Chlorpyrifos,ng/L,0.001571588571554369,0.001571588571554369
ORANGE CO,Total,Chrysene,ng/L,0.007857942857771845,0.007857942857771845
ORANGE CO,Total,Demeton,ng/L,0.003143177143108738,0.003143177143108738
ORANGE CO,Total,Diazinon,ng/L,0.001571588571554369,0.001571588571554369
ORANGE CO,Total,"Dibenz[a,h]anthracene",ng/L,0.007857942857771845,0.007857942857771845
ORANGE CO,Total,Dichlorvos,ng/L,0.009429531429326215,0.009429531429326215
ORANGE CO,Total,Dieldrin,ng/L,0.003143177143108738,0.003143177143108738
ORANGE CO,Total,Dimethoate,ng/L,0.01571588571554369,0.01571588571554369
ORANGE CO,Total,Disulfoton,ng/L,0.003143177143108738,0.003143177143108738
ORANGE CO,Total,Endosulfan-I,ng/L,0.007857942857771845,0.007857942857771845
ORANGE CO,Total,Endosulfan-II,ng/L,0.007857942857771845,0.007857942857771845
ORANGE CO,Total,Endosulfan Sulfate,ng/L,0.007857942857771845,0.007857942857771845
ORANGE CO,Total,Endrin,ng/L,0.007857942857771845,0.007857942857771845
ORANGE CO,Total,Endrin Aldehyde,ng/L,0.007857942857771845,0.007857942857771845
ORANGE CO,Total,Ethoprop (Ethoprofos),ng/L,0.003143177143108738,0.003143177143108738
ORANGE CO,Total,Fenchlorphos (Ronnel),ng/L,0.006286354286217476,0.006286354286217476
ORANGE CO,Total,Fensulfothion,ng/L,0.011084938058030147,0.011084938058030147
ORANGE CO,Total,Fenthion,ng/L,0.006286354286217476,0.006286354286217476
ORANGE CO,Total,Fluoranthene,ng/L,0.008659453029264573,0.008659453029264573
ORANGE CO,Total,Fluorene,ng/L,0.00963907657220013,0.00963907657220013
ORANGE CO,Total,Heptachlor,ng/L,0.007857942857771845,0.007857942857771845
ORANGE CO,Total,Heptachlor Epoxide,ng/L,0.007857942857771845,0.007857942857771845
ORANGE CO,Total,"Indeno[1,2,3-cd]pyrene",ng/L,0.007857942857771845,0.007857942857771845
ORANGE CO,Total,Malathion,ng/L,0.007857942857771845,0.007857942857771845
ORANGE CO,Total,Merphos,ng/L,0.003143177143108738,0.003143177143108738
ORANGE CO,Total,Methoxychlor,ng/L,0.007857942857771845,0.007857942857771845
ORANGE CO,Total,Methyl Parathion,ng/L,0.003143177143108738,0.003143177143108738
ORANGE CO,Total,Mevinphos (Phosdrin),ng/L,0.01571588571554369,0.01571588571554369
ORANGE CO,Total,Mirex,ng/L,0.007857942857771845,0.007857942857771845
ORANGE CO,Total,Naphthalene,ng/L,0.009471440457900998,0.009471440457900998
ORANGE CO,Total,Phenanthrene,ng/L,0.018589647674957393,0.018589647674957393
ORANGE CO,Total,Phorate,ng/L,0.01571588571554369,0.01571588571554369
ORANGE CO,Total,Pyrene,ng/L,0.010004283821208956,0.010004283821208956
ORANGE CO,Total,Tetrachlorvinphos (Stirofos),ng/L,0.006286354286217476,0.006286354286217476
ORANGE CO,Total,Tokuthion (Prothiofos),ng/L,0.009429531429326215,0.009429531429326215
ORANGE CO,Total,Toxaphene,ng/L,0.039289714288859225,0.039289714288859225
ORANGE CO,Total,trans-Nonachlor,ng/L,0.003143177143108738,0.003143177143108738
ORANGE CO,Total,Trichloronate,ng/L,0.003143177143108738,0.003143177143108738
ORANGE CO,Total,"Arsenic, Total",ug/L,12.11021250709181,12.11021250709181
ORANGE CO,Dissolved,"Arsenic, Total",ug/L,12.11021250709181,12.11021250709181
ORANGE CO,Total,"Cadmium, Total",ug/L,11.166660663750978,11.166660663750978
ORANGE CO,Dissolved,"Cadmium, Total",ug/L,11.166660663750978,11.166660663750978
ORANGE CO,Total,"Calcium, Total",ug/L,630.3529504178035,630.3529504178035
ORANGE CO,Total,Chromium 6+,ug/L,0.732309577938802,0.732309577938802
ORANGE CO,Dissolved,Chromium 6+,ug/L,0.732309577938802,0.732309577938802
ORANGE CO,Total,"Chromium, Total",ug/L,1.3618797215375829,1.3618797215375829
ORANGE CO,Dissolved,"Chromium, Total",ug/L,1.3618797215375829,1.3618797215375829
ORANGE CO,Total,"Copper, Total",ug/L,11.887944980543407,11.887944980543407
ORANGE CO,Dissolved,"Copper, Total",ug/L,11.887944980543407,11.887944980543407
ORANGE CO,Total,Dissolved Organic Carbon,ug/L,29.175419267641463,29.175419267641463
ORANGE CO,Total,"Hardness as CaCO3, Total",ug/L,2938.7583724801307,2938.7583724801307
ORANGE CO,Total,"Iron, Total",ug/L,235.0285360556792,235.0285360556792
ORANGE CO,Dissolved,"Iron, Total",ug/L,235.0285360556792,235.0285360556792
ORANGE CO,Total,"Lead, Total",ug/L,0.31431771431087385,0.31431771431087385
ORANGE CO,Dissolved,"Lead, Total",ug/L,0.31431771431087385,0.31431771431087385
ORANGE CO,Total,"Magnesium, Total",ug/L,331.57151170001,331.57151170001
ORANGE CO,Total,"Manganese, Total",ug/L,953.4996248110166,953.4996248110166
ORANGE CO,Dissolved,"Manganese, Total",ug/L,953.4996248110166,953.4996248110166
ORANGE CO,Total,MBAS,mg/L,174.11547069062883,174.11547069062883
ORANGE CO,Total,"Mercury, Total",ug/L,0.0818309911395551,0.0818309911395551
ORANGE CO,Dissolved,"Mercury, Total",ug/L,0.0818309911395551,0.0818309911395551
ORANGE CO,Total,"Nickel, Total",ug/L,91.81569676925415,91.81569676925415
ORANGE CO,Dissolved,"Nickel, Total",ug/L,91.81569676925415,91.81569676925415
ORANGE CO,Total,"Selenium, Total",ug/L,21.790599407458515,21.790599407458515
ORANGE CO,Dissolved,"Selenium, Total",ug/L,21.790599407458515,21.790599407458515
ORANGE CO,Total,"Silver, Total",ug/L,0.31431771431087385,0.31431771431087385
ORANGE CO,Dissolved,"Silver, Total",ug/L,0.31431771431087385,0.31431771431087385
ORANGE CO,Total,"Thallium, Total",ug/L,0.37211161661964737,0.37211161661964737
ORANGE CO,Dissolved,"Thallium, Total",ug/L,0.37211161661964737,0.37211161661964737
ORANGE CO,Total,Total Organic Carbon (TOC),mg/L,27963.05094101381,27963.05094101381
ORANGE CO,Total,"Zinc, Total",ug/L,39.28971428885923,39.28971428885923
ORANGE CO,Dissolved,"Zinc, Total",ug/L,39.28971428885923,39.28971428885923
ORANGE CO,Total,"Ammonia, as Nitrogen",mg/L,1992.42506682615,1992.42506682615
ORANGE CO,Total,Nitrate + Nitrite as N,mg/L,9824.673698745599,9824.673698745599
ORANGE CO,Total,"Nitrogen, Total Kjeldahl",mg/L,6934.073290350956,6934.073290350956
ORANGE CO,Total,Orthophosphate as P,mg/L,758.4037421015227,758.4037421015227
ORANGE CO,Total,pH,NA,NA,NA
ORANGE CO,Total,Phosphorus as PO4,mg/L,3358.709290064766,3358.709290064766
ORANGE CO,Total,Sulfate,mg/L,2544850.922652682,2544850.922652682
ORANGE CO,Total,Total Dissolved Solids,mg/L,6389630.106633907,6389630.106633907
ORANGE CO,Total,VSS,mg/L,11001.120000880583,11001.120000880583
ORANGE CO,Total,TSS,mg/L,8833.982075895085,8833.982075895085
ORANGE CO,Total,E. coli,CFU/100 mL,37239014508254.695,37239014508254.695
ORANGE CO,Total,Enterococcus,CFU/100 mL,72711720341545.92,72711720341545.92
ORANGE CO,Total,Fecal coliforms,CFU/100 mL,82137980722665.625,82137980722665.625
ORANGE CO,Total,Total Coliforms,CFU/100 mL,1041402171312790.3,1041402171312790.3
LAGUNA HILLS,Total,d10-Acenaphthene,ng/L,0.16409186911230186,0.16409186911230186
LAGUNA HILLS,Total,d10-Phenanthrene,ng/L,0.17707088700819015,0.17707088700819015
LAGUNA HILLS,Total,d12-Chrysene,ng/L,0.18634161407668176,0.18634161407668176
LAGUNA HILLS,Total,d8-Naphthalene,ng/L,0.125154815424637,0.125154815424637
LAGUNA HILLS,Total,PCB030,ng/L,0.18170625054243592,0.18170625054243592
LAGUNA HILLS,Total,PCB112,ng/L,0.16501894181915103,0.16501894181915103
LAGUNA HILLS,Total,PCB198,ng/L,0.16872723264654765,0.16872723264654765
LAGUNA HILLS,Total,TCMX,ng/L,0.14740456038901692,0.14740456038901692
LAGUNA HILLS,Total,"2,4'-DDD",ng/L,0.001854145413698326,0.001854145413698326
LAGUNA HILLS,Total,"2,4'-DDE",ng/L,0.001854145413698326,0.001854145413698326
LAGUNA HILLS,Total,"2,4'-DDT",ng/L,0.001854145413698326,0.001854145413698326
LAGUNA HILLS,Total,"4,4'-DDD",ng/L,0.001854145413698326,0.001854145413698326
LAGUNA HILLS,Total,"4,4'-DDE",ng/L,0.001854145413698326,0.001854145413698326
LAGUNA HILLS,Total,"4,4'-DDT",ng/L,0.001854145413698326,0.001854145413698326
LAGUNA HILLS,Total,Acenaphthene,ng/L,0.004635363534245816,0.004635363534245816
LAGUNA HILLS,Total,Acenaphthylene,ng/L,0.004635363534245816,0.004635363534245816
LAGUNA HILLS,Total,Aldrin,ng/L,0.004635363534245816,0.004635363534245816
LAGUNA HILLS,Total,Anthracene,ng/L,0.004635363534245816,0.004635363534245816
LAGUNA HILLS,Total,Benz[a]anthracene,ng/L,0.004635363534245816,0.004635363534245816
LAGUNA HILLS,Total,Benzo[a]pyrene,ng/L,0.004635363534245816,0.004635363534245816
LAGUNA HILLS,Total,Benzo[b]fluoranthene,ng/L,0.004635363534245816,0.004635363534245816
LAGUNA HILLS,Total,"Benzo[g,h,i]perylene",ng/L,0.004635363534245816,0.004635363534245816
LAGUNA HILLS,Total,Benzo[k]fluoranthene,ng/L,0.004635363534245816,0.004635363534245816
LAGUNA HILLS,Total,BHC-alpha,ng/L,0.004635363534245816,0.004635363534245816
LAGUNA HILLS,Total,BHC-beta,ng/L,0.004635363534245816,0.004635363534245816
LAGUNA HILLS,Total,BHC-delta,ng/L,0.004635363534245816,0.004635363534245816
LAGUNA HILLS,Total,BHC-gamma,ng/L,0.004635363534245816,0.004635363534245816
LAGUNA HILLS,Total,Bolstar (Sulprofos),ng/L,0.003708290827396652,0.003708290827396652
LAGUNA HILLS,Total,Chlordane-alpha,ng/L,0.001854145413698326,0.001854145413698326
LAGUNA HILLS,Total,Chlordane-gamma,ng/L,0.001854145413698326,0.001854145413698326
LAGUNA HILLS,Total,Chlorpyrifos,ng/L,9.27072706849163e-4,9.27072706849163e-4
LAGUNA HILLS,Total,Chrysene,ng/L,0.004635363534245816,0.004635363534245816
LAGUNA HILLS,Total,Demeton,ng/L,0.001854145413698326,0.001854145413698326
LAGUNA HILLS,Total,Diazinon,ng/L,9.27072706849163e-4,9.27072706849163e-4
LAGUNA HILLS,Total,"Dibenz[a,h]anthracene",ng/L,0.004635363534245816,0.004635363534245816
LAGUNA HILLS,Total,Dichlorvos,ng/L,0.005562436241094978,0.005562436241094978
LAGUNA HILLS,Total,Dieldrin,ng/L,0.001854145413698326,0.001854145413698326
LAGUNA HILLS,Total,Dimethoate,ng/L,0.009270727068491632,0.009270727068491632
LAGUNA HILLS,Total,Disulfoton,ng/L,0.001854145413698326,0.001854145413698326
LAGUNA HILLS,Total,Endosulfan-I,ng/L,0.004635363534245816,0.004635363534245816
LAGUNA HILLS,Total,Endosulfan-II,ng/L,0.004635363534245816,0.004635363534245816
LAGUNA HILLS,Total,Endosulfan Sulfate,ng/L,0.004635363534245816,0.004635363534245816
LAGUNA HILLS,Total,Endrin,ng/L,0.004635363534245816,0.004635363534245816
LAGUNA HILLS,Total,Endrin Aldehyde,ng/L,0.004635363534245816,0.004635363534245816
LAGUNA HILLS,Total,Ethoprop (Ethoprofos),ng/L,0.001854145413698326,0.001854145413698326
LAGUNA HILLS,Total,Fenchlorphos (Ronnel),ng/L,0.003708290827396652,0.003708290827396652
LAGUNA HILLS,Total,Fensulfothion,ng/L,0.001854145413698326,0.001854145413698326
LAGUNA HILLS,Total,Fenthion,ng/L,0.003708290827396652,0.003708290827396652
LAGUNA HILLS,Total,Fluoranthene,ng/L,0.004635363534245816,0.004635363534245816
LAGUNA HILLS,Total,Fluorene,ng/L,0.004635363534245816,0.004635363534245816
LAGUNA HILLS,Total,Heptachlor,ng/L,0.004635363534245816,0.004635363534245816
LAGUNA HILLS,Total,Heptachlor Epoxide,ng/L,0.004635363534245816,0.004635363534245816
LAGUNA HILLS,Total,"Indeno[1,2,3-cd]pyrene",ng/L,0.004635363534245816,0.004635363534245816
LAGUNA HILLS,Total,Malathion,ng/L,0.004635363534245816,0.004635363534245816
LAGUNA HILLS,Total,Merphos,ng/L,0.001854145413698326,0.001854145413698326
LAGUNA HILLS,Total,Methoxychlor,ng/L,0.004635363534245816,0.004635363534245816
LAGUNA HILLS,Total,Methyl Parathion,ng/L,0.001854145413698326,0.001854145413698326
LAGUNA HILLS,Total,Mevinphos (Phosdrin),ng/L,0.009270727068491632,0.009270727068491632
LAGUNA HILLS,Total,Mirex,ng/L,0.004635363534245816,0.004635363534245816
LAGUNA HILLS,Total,Naphthalene,ng/L,0.004635363534245816,0.004635363534245816
LAGUNA HILLS,Total,Phenanthrene,ng/L,0.004635363534245816,0.004635363534245816
LAGUNA HILLS,Total,Phorate,ng/L,0.009270727068491632,0.009270727068491632
LAGUNA HILLS,Total,Pyrene,ng/L,0.004635363534245816,0.004635363534245816
LAGUNA HILLS,Total,Tetrachlorvinphos (Stirofos),ng/L,0.003708290827396652,0.003708290827396652
LAGUNA HILLS,Total,Tokuthion (Prothiofos),ng/L,0.005562436241094978,0.005562436241094978
LAGUNA HILLS,Total,Toxaphene,ng/L,0.023176817671229075,0.023176817671229075
LAGUNA HILLS,Total,trans-Nonachlor,ng/L,0.001854145413698326,0.001854145413698326
LAGUNA HILLS,Total,Trichloronate,ng/L,0.001854145413698326,0.001854145413698326
LAGUNA HILLS,Total,"Arsenic, Total",ug/L,11.310287023559788,11.310287023559788
LAGUNA HILLS,Dissolved,"Arsenic, Total",ug/L,11.310287023559788,11.310287023559788
LAGUNA HILLS,Total,"Cadmium, Total",ug/L,0.7880118008217888,0.7880118008217888
LAGUNA HILLS,Dissolved,"Cadmium, Total",ug/L,0.7880118008217888,0.7880118008217888
LAGUNA HILLS,Total,"Calcium, Total",ug/L,496.9109708711514,496.9109708711514
LAGUNA HILLS,Total,Chromium 6+,ug/L,0.40513077289308425,0.40513077289308425
LAGUNA HILLS,Dissolved,Chromium 6+,ug/L,0.40513077289308425,0.40513077289308425
LAGUNA HILLS,Total,"Chromium, Total",ug/L,0.750928892547822,0.750928892547822
LAGUNA HILLS,Dissolved,"Chromium, Total",ug/L,0.750928892547822,0.750928892547822
LAGUNA HILLS,Total,"Copper, Total",ug/L,7.555642560820678,7.555642560820678
LAGUNA HILLS,Dissolved,"Copper, Total",ug/L,7.555642560820678,7.555642560820678
LAGUNA HILLS,Total,Dissolved Organic Carbon,ug/L,6.48950894794414,6.48950894794414
LAGUNA HILLS,Total,"Hardness as CaCO3, Total",ug/L,1928.311230246259,1928.311230246259
LAGUNA HILLS,Total,"Iron, Total",ug/L,27.81218120547489,27.81218120547489
LAGUNA HILLS,Dissolved,"Iron, Total",ug/L,27.81218120547489,27.81218120547489
LAGUNA HILLS,Total,"Lead, Total",ug/L,0.1854145413698326,0.1854145413698326
LAGUNA HILLS,Dissolved,"Lead, Total",ug/L,0.1854145413698326,0.1854145413698326
LAGUNA HILLS,Total,"Magnesium, Total",ug/L,166.78037996216443,166.78037996216443
LAGUNA HILLS,Total,"Manganese, Total",ug/L,579.420441780727,579.420441780727
LAGUNA HILLS,Dissolved,"Manganese, Total",ug/L,579.420441780727,579.420441780727
LAGUNA HILLS,Total,MBAS,mg/L,96.41556151231295,96.41556151231295
LAGUNA HILLS,Total,"Mercury, Total",ug/L,0.04635363534245815,0.04635363534245815
LAGUNA HILLS,Dissolved,"Mercury, Total",ug/L,0.04635363534245815,0.04635363534245815
LAGUNA HILLS,Total,"Nickel, Total",ug/L,7.787410737532969,7.787410737532969
LAGUNA HILLS,Dissolved,"Nickel, Total",ug/L,7.787410737532969,7.787410737532969
LAGUNA HILLS,Total,"Selenium, Total",ug/L,13.998797873422362,13.998797873422362
LAGUNA HILLS,Dissolved,"Selenium, Total",ug/L,13.998797873422362,13.998797873422362
LAGUNA HILLS,Total,"Silver, Total",ug/L,0.1854145413698326,0.1854145413698326
LAGUNA HILLS,Dissolved,"Silver, Total",ug/L,0.1854145413698326,0.1854145413698326
LAGUNA HILLS,Total,"Thallium, Total",ug/L,0.1854145413698326,0.1854145413698326
LAGUNA HILLS,Dissolved,"Thallium, Total",ug/L,0.1854145413698326,0.1854145413698326
LAGUNA HILLS,Total,Total Organic Carbon (TOC),mg/L,6674.923489313973,6674.923489313973
LAGUNA HILLS,Total,"Zinc, Total",ug/L,14.369626956162026,14.369626956162026
LAGUNA HILLS,Dissolved,"Zinc, Total",ug/L,14.369626956162026,14.369626956162026
LAGUNA HILLS,Total,"Ammonia, as Nitrogen",mg/L,148.33163309586607,148.33163309586607
LAGUNA HILLS,Total,Nitrate + Nitrite as N,mg/L,2781.218120547489,2781.218120547489
LAGUNA HILLS,Total,"Nitrogen, Total Kjeldahl",mg/L,1075.404339945029,1075.404339945029
LAGUNA HILLS,Total,Orthophosphate as P,mg/L,84.36361632327383,84.36361632327383
LAGUNA HILLS,Total,pH,NA,NA,NA
LAGUNA HILLS,Total,Phosphorus as PO4,mg/L,528.4314429040228,528.4314429040228
LAGUNA HILLS,Total,Sulfate,mg/L,1779979.5971503928,1779979.5971503928
LAGUNA HILLS,Total,Total Dissolved Solids,mg/L,3708290.827396652,3708290.827396652
LAGUNA HILLS,Total,VSS,mg/L,5191.607158355313,5191.607158355313
LAGUNA HILLS,Total,TSS,mg/L,2039.5599550681584,2039.5599550681584
LAGUNA HILLS,Total,E. coli,CFU/100 mL,4835896777318.944,4835896777318.944
LAGUNA HILLS,Total,Enterococcus,CFU/100 mL,14844100542552.932,14844100542552.932
LAGUNA HILLS,Total,Fecal coliforms,CFU/100 mL,15138459476824.521,15138459476824.521
LAGUNA HILLS,Total,Total Coliforms,CFU/100 mL,212779458202033.56,212779458202033.56
LAKE FOREST,Total,d10-Acenaphthene,ng/L,0.049178101899298665,0.049178101899298665
LAKE FOREST,Total,d10-Phenanthrene,ng/L,0.05775745923998629,0.05775745923998629
LAKE FOREST,Total,d12-Chrysene,ng/L,0.05147614404412571,0.05147614404412571
LAKE FOREST,Total,d8-Naphthalene,ng/L,0.03661547150757751,0.03661547150757751
LAKE FOREST,Total,PCB030,ng/L,0.051782549663435984,0.051782549663435984
LAKE FOREST,Total,PCB112,ng/L,0.05086333280550517,0.05086333280550517
LAKE FOREST,Total,PCB198,ng/L,0.0663368165806739,0.0663368165806739
LAKE FOREST,Total,TCMX,ng/L,0.04381600356136891,0.04381600356136891
LAKE FOREST,Total,"2,4'-DDD",ng/L,6.128112386205441e-4,6.128112386205441e-4
LAKE FOREST,Total,"2,4'-DDE",ng/L,6.128112386205441e-4,6.128112386205441e-4
LAKE FOREST,Total,"2,4'-DDT",ng/L,6.128112386205441e-4,6.128112386205441e-4
LAKE FOREST,Total,"4,4'-DDD",ng/L,6.128112386205441e-4,6.128112386205441e-4
LAKE FOREST,Total,"4,4'-DDE",ng/L,6.128112386205441e-4,6.128112386205441e-4
LAKE FOREST,Total,"4,4'-DDT",ng/L,6.128112386205441e-4,6.128112386205441e-4
LAKE FOREST,Total,Acenaphthene,ng/L,0.0015320280965513602,0.0015320280965513602
LAKE FOREST,Total,Acenaphthylene,ng/L,0.0015320280965513602,0.0015320280965513602
LAKE FOREST,Total,Aldrin,ng/L,0.0015320280965513602,0.0015320280965513602
LAKE FOREST,Total,Anthracene,ng/L,0.0015320280965513602,0.0015320280965513602
LAKE FOREST,Total,Benz[a]anthracene,ng/L,0.0015320280965513602,0.0015320280965513602
LAKE FOREST,Total,Benzo[a]pyrene,ng/L,0.0015320280965513602,0.0015320280965513602
LAKE FOREST,Total,Benzo[b]fluoranthene,ng/L,0.0015320280965513602,0.0015320280965513602
LAKE FOREST,Total,"Benzo[g,h,i]perylene",ng/L,0.0015320280965513602,0.0015320280965513602
LAKE FOREST,Total,Benzo[k]fluoranthene,ng/L,0.0015320280965513602,0.0015320280965513602
LAKE FOREST,Total,BHC-alpha,ng/L,0.0015320280965513602,0.0015320280965513602
LAKE FOREST,Total,BHC-beta,ng/L,0.0015320280965513602,0.0015320280965513602
LAKE FOREST,Total,BHC-delta,ng/L,0.0015320280965513602,0.0015320280965513602
LAKE FOREST,Total,BHC-gamma,ng/L,0.0015320280965513602,0.0015320280965513602
